Customer ID,Recency,Frequency,MonetaryValue,R_score,F_score,M_score,RFM_Segment,RFM_Score,K_Cluster,Churn_Status,Churn_Probability
15530,148,1,311.37,1,1,2,1.01.02.0,4,1,0,0.001254099136311845
15532,12,6,2190.9700000000003,4,4,4,4.04.04.0,12,0,0,3.8831523193687074e-13
15534,361,1,162.25,1,1,1,1.01.01.0,3,1,1,0.9999999999999984
15535,40,2,551.42,3,2,2,3.02.02.0,7,0,0,5.955770896589322e-12
15536,45,1,259.09,3,1,1,3.01.01.0,5,0,0,4.818182532828013e-12
15538,173,6,3358.4,1,4,4,1.04.04.0,9,1,0,0.6976162403977865
15540,11,1,247.38,4,1,1,4.01.01.0,6,0,0,1.2754859585422251e-14
15542,148,3,918.45,1,3,3,1.03.03.0,7,1,0,0.006722111337744265
15543,95,1,114.98,2,1,1,2.01.01.0,4,0,0,4.0414369343923715e-08
15544,8,12,4615.72,4,4,4,4.04.04.0,12,0,0,5.988067226484732e-14
15545,7,1,135.32999999999998,4,1,1,4.01.01.0,6,0,0,5.784044068859213e-15
15546,242,2,1079.1,1,2,3,1.02.03.0,6,1,1,0.9999974129721073
15547,12,12,5199.55,4,4,4,4.04.04.0,12,0,0,1.387006081728672e-13
15548,231,1,158.09,1,1,1,1.01.01.0,3,1,1,0.9998464556319451
15549,57,5,652.7,2,4,2,2.04.02.0,8,0,0,1.68069903263455e-10
15550,14,8,1643.17,4,4,3,4.04.03.0,11,0,0,1.7364784673061727e-13
15551,30,6,1274.02,3,4,3,3.04.03.0,10,0,0,2.96056475424072e-12
15552,259,1,162.4,1,1,1,1.01.01.0,3,1,1,0.9999993431173927
15555,1,22,7307.18,4,4,4,4.04.04.0,12,0,0,2.161967482716434e-15
15558,275,1,214.13,1,1,1,1.01.01.0,3,1,1,0.9999999710497991
15559,204,1,1109.4,1,1,3,1.01.03.0,5,1,1,0.9933109793360072
15560,33,2,153.52,3,2,1,3.02.01.0,6,0,0,7.332942778914811e-13
15561,19,4,1133.8,3,3,3,3.03.03.0,9,0,0,2.687909065074023e-13
15562,60,2,538.83,2,2,2,2.02.02.0,6,0,0,1.4680378174413657e-10
15563,150,3,1466.56,1,3,3,1.03.03.0,7,1,0,0.010467749540577288
15564,99,2,70.74000000000001,2,2,1,2.02.01.0,5,0,0,1.3970168844523476e-07
15566,28,2,227.87,3,2,1,3.02.01.0,6,0,0,2.790455831574149e-13
15569,26,5,2210.64,3,4,4,3.04.04.0,11,0,0,3.7332704125114595e-12
15570,5,14,5145.52,4,4,4,4.04.04.0,12,0,0,2.254578381691284e-14
15571,22,10,3401.2,3,4,4,3.04.04.0,11,0,0,6.332171271874886e-13
15572,16,3,1515.81,4,3,3,4.03.03.0,10,0,0,3.887114630075144e-13
15573,254,3,599.73,1,3,2,1.03.02.0,6,1,1,0.999999671467549
15574,8,3,816.4499999999999,4,3,3,4.03.03.0,10,0,0,7.607362205203428e-14
15575,255,1,30.1,1,1,1,1.01.01.0,3,1,1,0.9999985483971898
15577,359,2,139.1,1,2,1,1.02.01.0,4,1,1,0.9999999999999987
15579,19,3,953.9,3,3,3,3.03.03.0,9,0,0,3.299751115164313e-13
15580,12,8,1381.19,4,4,3,4.04.03.0,11,0,0,1.1445323816767542e-13
15581,2,26,4114.62,4,4,4,4.04.04.0,12,0,0,7.694042207419174e-16
15583,12,1,107.86,4,1,1,4.01.01.0,6,0,0,1.527411349279975e-14
15584,35,2,552.39,3,2,2,3.02.02.0,7,0,0,2.2491295037699777e-12
15586,228,3,1139.1,1,3,3,1.03.03.0,7,1,1,0.999975334407597
15587,28,3,608.4000000000001,3,3,2,3.03.02.0,8,0,0,9.219094522302717e-13
15588,313,1,579.6,1,1,2,1.01.02.0,4,1,1,0.9999999999914677
15590,18,5,1496.6,4,4,3,4.04.03.0,11,0,0,7.295111572711306e-13
15591,218,3,217.9,1,3,1,1.03.01.0,5,1,1,0.9992442231454525
15595,123,1,357.6,2,1,2,2.01.02.0,5,0,0,1.9302963174184306e-05
15596,1,5,1723.45,4,4,4,4.04.04.0,12,0,0,5.428854380210518e-14
15597,211,1,238.8,1,1,1,1.01.01.0,3,1,1,0.9925650652540654
15598,63,1,307.34,2,1,1,2.01.01.0,4,0,0,8.095589864563937e-11
15599,81,1,488.32,2,1,2,2.01.02.0,5,0,0,5.4779877904032504e-09
15600,64,4,1199.31,2,3,3,2.03.03.0,8,0,0,8.701314090108306e-10
15601,8,17,8183.56,4,4,4,4.04.04.0,12,0,0,2.8359170649538615e-14
15602,4,8,1932.64,4,4,4,4.04.04.0,12,0,0,5.085498501678199e-14
15603,284,1,40.0,1,1,1,1.01.01.0,3,1,1,0.9999999948927223
15605,9,5,738.57,4,4,3,4.04.03.0,11,0,0,1.167859073384651e-13
15606,26,8,2310.83,3,4,4,3.04.04.0,11,0,0,1.9275346324025635e-12
15607,179,8,1604.21,1,4,3,1.04.03.0,8,1,0,0.6647702346760284
15608,51,1,692.3,3,1,2,3.01.02.0,6,0,0,3.232564494078414e-11
15611,19,13,1405.83,3,4,3,3.04.03.0,10,0,0,7.351265199173841e-14
15613,246,1,433.72,1,1,2,1.01.02.0,4,1,1,0.9999959688970734
15614,73,4,3147.36,2,3,4,2.03.04.0,9,0,0,1.2262368081026047e-08
15615,26,24,10974.23,3,4,4,3.04.04.0,11,0,0,1.3234340335716074e-13
15616,74,1,317.11,2,1,2,2.01.02.0,5,0,0,1.3763205369870957e-09
15617,32,3,828.5500000000001,3,3,3,3.03.03.0,9,0,0,4.097552099712364e-12
15620,45,1,389.18,3,1,2,3.01.02.0,6,0,0,9.733530717768383e-12
15622,63,8,4143.05,2,4,4,2.04.04.0,10,0,0,1.5789435346172156e-09
15623,29,7,2136.02,3,4,4,3.04.04.0,11,0,0,4.2469736581905955e-12
15625,12,5,1702.14,4,4,3,4.04.03.0,11,0,0,2.316175902927307e-13
15626,57,1,391.72,2,1,2,2.01.02.0,5,0,0,5.0583214302597495e-11
15627,93,2,566.9,2,2,2,2.02.02.0,6,0,0,9.111550065421731e-08
15628,2,9,2782.02,4,4,4,4.04.04.0,12,0,0,3.008661336604467e-14
15629,86,4,2240.9,2,3,4,2.03.04.0,9,0,0,1.4036960784020148e-07
15630,280,1,295.05,1,1,1,1.01.01.0,3,1,1,0.9999999891601662
15631,278,1,596.67,1,1,2,1.01.02.0,4,1,1,0.9999999922185442
15633,145,13,4352.46,1,4,4,1.04.04.0,9,0,0,0.002280242483806525
15634,19,1,311.1,3,1,2,3.01.02.0,6,0,0,6.099676640826559e-14
15635,31,1,100.35,3,1,1,3.01.01.0,5,0,0,3.1002138804626037e-13
15636,73,2,719.82,2,2,3,2.02.03.0,7,0,0,3.750963571558249e-09
15637,49,4,574.23,3,3,2,3.03.02.0,8,0,0,4.389330843661434e-11
15638,14,6,2265.2,4,4,4,4.04.04.0,12,0,0,5.777370641801451e-13
15639,87,2,639.76,2,2,2,2.02.02.0,6,0,0,2.85317392322425e-08
15640,8,15,11441.92,4,4,4,4.04.04.0,12,0,0,6.230819185949948e-14
15641,32,8,3458.35,3,4,4,3.04.04.0,11,0,0,6.990163024773684e-12
15642,365,1,105.78000000000002,1,1,1,1.01.01.0,3,1,1,0.9999999999999993
15645,50,2,443.16,3,2,2,3.02.02.0,7,0,0,4.130229102869202e-11
15646,8,3,526.97,4,3,2,4.03.02.0,9,0,0,3.7036905152483564e-14
15647,51,1,169.0,3,1,1,3.01.01.0,5,0,0,1.5359166706101487e-11
15649,3,3,1354.35,4,3,3,4.03.03.0,10,0,0,3.0381286524628096e-14
15650,157,2,553.88,1,2,2,1.02.02.0,5,1,0,0.01170501374168317
15651,56,2,612.76,2,2,2,2.02.02.0,6,0,0,6.787480234067656e-11
15652,23,4,1082.6,3,3,3,3.03.03.0,9,0,0,5.827358664126698e-13
15658,8,4,1399.37,4,3,3,4.03.03.0,10,0,0,6.462547749524333e-14
15659,22,2,226.04,3,2,1,3.02.01.0,6,0,0,8.67024664790536e-14
15660,1,7,1212.13,4,4,3,4.04.03.0,11,0,0,1.6506571977294695e-14
15661,15,6,906.15,4,4,3,4.04.03.0,11,0,0,3.0572239481781767e-13
15662,297,2,283.73,1,2,1,1.02.01.0,4,1,1,0.9999999997515998
15664,85,3,867.6,2,3,3,2.03.03.0,8,0,0,6.284132014071881e-08
15665,47,3,1773.11,3,3,4,3.03.04.0,10,0,0,1.6736625207387537e-10
15666,108,2,632.9399999999999,2,2,2,2.02.02.0,6,0,0,1.7040488906391823e-06
15670,192,1,152.15,1,1,1,1.01.01.0,3,1,1,0.7656993667544509
15672,361,1,45.3,1,1,1,1.01.01.0,3,1,1,0.9999999999999984
15673,87,5,3533.77,2,4,4,2.04.04.0,10,0,0,3.109291572021603e-07
15674,53,8,4501.63,3,4,4,3.04.04.0,11,0,0,4.657553924173672e-10
15675,40,1,218.35,3,1,1,3.01.01.0,5,0,0,1.8116420365638057e-12
15677,57,2,648.4,2,2,2,2.02.02.0,6,0,0,8.277796344091222e-11
15678,31,2,1541.19,3,2,3,3.02.03.0,8,0,0,2.2797305657085358e-12
15680,2,8,3173.9,4,4,4,4.04.04.0,12,0,0,3.920238001452138e-14
15681,15,9,1563.54,4,4,3,4.04.03.0,11,0,0,1.6728337412490274e-13
15682,235,2,318.24,1,2,2,1.02.02.0,5,1,1,0.999978178929638
15683,109,1,330.79,2,1,2,2.01.02.0,5,0,0,1.259244134653786e-06
15684,183,3,173.95,1,3,1,1.03.01.0,5,1,1,0.5902502466297777
15685,86,1,55.98,2,1,1,2.01.01.0,4,0,0,6.958646634358109e-09
15686,56,1,90.0,2,1,1,2.01.01.0,4,0,0,2.0242292063643487e-11
15688,54,1,190.57,2,1,1,2.01.01.0,4,0,0,1.385553888371951e-11
15689,253,1,266.93,1,1,1,1.01.01.0,3,1,1,0.9999979091727638
15691,30,3,434.5,3,3,2,3.03.02.0,8,0,0,1.3366152697341225e-12
15693,295,1,37.5,1,1,1,1.01.01.0,3,1,1,0.9999999994005206
15694,1,12,4331.41,4,4,4,4.04.04.0,12,0,0,1.4868512608824823e-14
15695,233,2,721.06,1,2,3,1.02.03.0,6,1,1,0.9999844997813598
15696,59,5,1170.11,2,4,3,2.04.03.0,9,0,0,5.219031787175902e-10
15697,325,1,246.75,1,1,1,1.01.01.0,3,1,1,0.9999999999982998
15698,260,1,46.2,1,1,1,1.01.01.0,3,1,1,0.9999994527922108
15702,112,2,140.39,2,2,1,2.02.01.0,5,0,0,1.7703853889978395e-06
15704,138,2,1524.34,1,2,3,1.02.03.0,6,0,0,0.0006446770659222751
15708,5,3,1014.48,4,3,3,4.03.03.0,10,0,0,4.3292665100422736e-14
15709,225,1,194.6,1,1,1,1.01.01.0,3,1,1,0.999507965347096
15710,53,1,898.87,3,1,3,3.01.03.0,7,0,0,9.718113512665563e-11
15711,192,2,420.25,1,2,2,1.02.02.0,5,1,1,0.914318525378009
15712,15,7,2400.05,4,4,4,4.04.04.0,12,0,0,5.691393707860951e-13
15713,2,3,654.09,4,3,2,4.03.02.0,9,0,0,1.1663418454884858e-14
15714,89,3,453.93,2,3,2,2.03.02.0,7,0,0,6.582643575462737e-08
15715,191,5,658.02,1,4,2,1.04.02.0,7,1,1,0.9481079113449248
15716,5,8,1938.0,4,4,4,4.04.04.0,12,0,0,6.182577202929948e-14
15717,57,4,456.7000000000001,2,3,2,2.03.02.0,7,0,0,1.0335401437655308e-10
15718,176,1,293.79,1,1,1,1.01.01.0,3,1,0,0.12812976694296582
15719,17,18,5177.45,4,4,4,4.04.04.0,12,0,0,9.567627226088119e-14
15720,186,1,143.19,1,1,1,1.01.01.0,3,1,1,0.5036371563702458
15722,81,6,3035.54,2,4,4,2.04.04.0,10,0,0,7.33414158610128e-08
15723,47,3,744.55,3,3,3,3.03.03.0,9,0,0,7.54441896926931e-11
15724,36,1,92.6,3,1,1,3.01.01.0,5,0,0,8.203673892412548e-13
15726,26,1,321.91,3,1,2,3.01.02.0,6,0,0,2.3875382177912894e-13
15727,23,8,4266.55,3,4,4,3.04.04.0,11,0,0,1.3173957742094823e-12
15728,15,2,544.6,4,2,2,4.02.02.0,8,0,0,9.105274144269937e-14
15729,36,2,107.55,3,2,1,3.02.01.0,6,0,0,1.3091175449131805e-12
15730,17,2,605.7,4,2,2,4.02.02.0,8,0,0,1.3528346230869844e-13
15731,189,1,125.3,1,1,1,1.01.01.0,3,1,1,0.6449778974806039
15732,8,9,1387.95,4,4,3,4.04.03.0,11,0,0,4.201004215275963e-14
15734,72,2,923.85,2,2,3,2.02.03.0,7,0,0,3.153417934520593e-09
15735,57,1,327.68,2,1,2,2.01.02.0,5,0,0,5.024683049418027e-11
15736,71,2,1815.72,2,2,4,2.02.04.0,8,0,0,5.6760347548057375e-09
15738,8,26,8560.550000000001,4,4,4,4.04.04.0,12,0,0,3.934501224220813e-15
15741,94,2,208.62,2,2,1,2.02.01.0,5,0,0,5.3514715748850624e-08
15742,255,1,156.87,1,1,1,1.01.01.0,3,1,1,0.9999985674440818
15747,11,6,1588.57,4,4,3,4.04.03.0,11,0,0,1.506025057492199e-13
15748,85,2,465.4500000000001,2,2,2,2.02.02.0,6,0,0,1.8978151922315397e-08
15750,2,12,4331.711,4,4,4,4.04.04.0,12,0,0,1.8066525063429516e-14
15751,96,11,1380.44,2,4,3,2.04.03.0,9,0,0,1.878557194059773e-07
15752,8,3,1570.16,4,3,3,4.03.03.0,10,0,0,8.228842989931542e-14
15754,129,6,2579.04,2,4,4,2.04.04.0,10,0,0,0.0008032140629546425
15755,15,11,3628.87,4,4,4,4.04.04.0,12,0,0,2.642371732274463e-13
15757,22,4,2225.94,3,3,4,3.03.04.0,10,0,0,1.0767479362949742e-12
15759,147,4,577.8900000000001,1,3,2,1.03.02.0,6,1,0,0.002151732648672311
15760,266,2,13916.34,1,2,4,1.02.04.0,7,1,1,0.9999999968217745
15761,78,1,143.05,2,1,1,2.01.01.0,4,0,0,1.4781440624231616e-09
15764,70,2,1223.11,2,2,3,2.02.03.0,7,0,0,2.2036154436082605e-09
15765,302,1,370.63,1,1,2,1.01.02.0,4,1,1,0.9999999999256903
15766,92,2,516.0,2,2,2,2.02.02.0,6,0,0,7.459257722723411e-08
15768,112,31,14979.26,2,4,4,2.04.04.0,10,3,0,3.9629297477246223e-07
15769,7,21,32451.6,4,4,4,4.04.04.0,12,3,0,1.1950298469247817e-13
15770,248,1,321.45,1,1,2,1.01.02.0,4,1,1,0.9999972374026745
15771,240,3,1006.54,1,3,3,1.03.03.0,7,1,1,0.9999975846635124
15772,54,1,280.88,2,1,1,2.01.01.0,4,0,0,1.3986526275516698e-11
15773,45,1,138.84,3,1,1,3.01.01.0,5,0,0,4.7581929308603214e-12
15774,54,5,1059.14,2,4,3,2.04.03.0,9,0,0,1.9480551151746185e-10
15775,267,1,45.6,1,1,1,1.01.01.0,3,1,1,0.9999998600331399
15777,32,3,715.5,3,3,3,3.03.03.0,9,0,0,4.0495715450531834e-12
15778,67,1,307.95,2,1,1,2.01.01.0,4,0,0,1.7646152561640956e-10
15779,99,2,124.08,2,2,1,2.02.01.0,5,0,0,1.4048023997768645e-07
15782,66,1,1399.36,2,1,3,2.01.03.0,6,0,0,6.463135284814616e-10
15784,103,2,848.3299999999999,2,2,3,2.02.03.0,7,0,0,1.3114801157804077e-06
15785,15,11,3640.96,4,4,4,4.04.04.0,12,0,0,2.645702306996972e-13
15786,53,2,3582.62,3,2,4,3.02.04.0,9,0,0,4.081442288389436e-10
15788,144,1,221.83,1,1,1,1.01.01.0,3,1,0,0.0002863032424501251
15789,67,5,1610.71,2,4,3,2.04.03.0,9,0,0,2.5958198169623557e-09
15791,165,3,1995.65,1,3,4,1.03.04.0,8,1,0,0.29267524969791436
15792,35,2,933.84,3,2,3,3.02.03.0,8,0,0,4.66418132106544e-12
15793,14,5,1433.96,4,4,3,4.04.03.0,11,0,0,3.3252446743327123e-13
15794,372,2,777.0,1,2,3,1.02.03.0,6,1,1,1.0
15795,66,7,1369.86,2,4,3,2.04.03.0,9,0,0,1.331585260839955e-09
15796,10,9,2464.27,4,4,4,4.04.04.0,12,0,0,1.382748737384811e-13
15797,217,2,613.6800000000001,1,2,2,1.02.02.0,5,1,1,0.9992954793192984
15798,128,3,1535.37,2,3,3,2.03.03.0,8,0,0,0.0002923170030156346
15799,54,1,540.15,2,1,2,2.01.02.0,5,0,0,2.8637974375610364e-11
15800,89,5,543.5,2,4,2,2.04.02.0,8,0,0,8.463308118310191e-08
15803,81,3,1513.84,2,3,3,2.03.03.0,8,0,0,3.083991320635005e-08
15805,21,13,4660.75,3,4,4,3.04.04.0,11,0,0,3.036210523670553e-13
15807,44,2,913.62,3,2,3,3.02.03.0,8,0,0,2.686592703794432e-11
15808,5,18,14674.96,4,4,4,4.04.04.0,12,0,0,2.4856273065500932e-14
15809,95,2,758.67,2,2,3,2.02.03.0,7,0,0,2.7349996145867064e-07
15810,22,4,1607.06,3,3,3,3.03.03.0,9,0,0,5.065351609398491e-13
15811,1,2,1671.9,4,2,3,4.02.03.0,9,0,0,1.3350399395028198e-14
15812,71,7,3400.33,2,4,4,2.04.04.0,10,0,0,8.683883388257878e-09
15814,29,2,689.11,3,2,2,3.02.02.0,7,0,0,7.089898563775713e-13
15816,178,2,144.14999999999998,1,2,1,1.02.01.0,4,1,0,0.2539184073834901
15817,56,3,2766.4,2,3,4,2.03.04.0,9,0,0,5.375934702105221e-10
15818,224,1,340.5,1,1,2,1.01.02.0,4,1,1,0.999704490114873
15819,67,6,2029.34,2,4,4,2.04.04.0,10,0,0,4.320270554304131e-09
15822,129,4,954.59,2,3,3,2.03.03.0,8,0,0,0.000267283257268632
15823,8,3,3882.17,4,3,4,4.03.04.0,11,0,0,2.0866797204702825e-13
15824,89,2,890.94,2,2,3,2.02.03.0,7,0,0,8.61750514809256e-08
15826,204,1,943.97,1,1,3,1.01.03.0,5,1,1,0.9931954785070835
15827,8,16,1957.98,4,4,4,4.04.04.0,12,0,0,1.854379863700762e-14
15828,11,1,1108.82,4,1,3,4.01.03.0,8,0,0,5.5418714988340645e-14
15833,373,1,80.4,1,1,1,1.01.01.0,3,1,1,0.9999999999999998
15834,12,3,1539.24,4,3,3,4.03.03.0,10,0,0,1.7877780639288267e-13
15837,121,1,385.03,2,1,2,2.01.02.0,5,0,0,1.3112360716472641e-05
15838,3,16,40519.92,4,4,4,4.04.04.0,12,3,0,3.8915575342364497e-13
15841,22,5,1518.35,3,4,3,3.04.03.0,10,0,0,7.996304670735706e-13
15842,29,2,548.8,3,2,2,3.02.02.0,7,0,0,6.987006122567981e-13
15845,172,3,714.51,1,3,3,1.03.03.0,7,1,0,0.41531206500776807
15846,21,1,107.01,3,1,1,3.01.01.0,5,0,0,4.423420138996133e-14
15847,64,3,433.3,2,3,2,2.03.02.0,7,0,0,5.042313215039525e-10
15848,257,1,139.94,1,1,1,1.01.01.0,3,1,1,0.9999990279448957
15850,12,4,819.87,4,3,3,4.03.03.0,10,0,0,1.3260376496722227e-13
15851,162,1,109.73,1,1,1,1.01.01.0,3,1,0,0.009342954188210347
15852,162,1,96.55,1,1,1,1.01.01.0,3,1,0,0.009330252665767508
15854,12,9,2609.16,4,4,4,4.04.04.0,12,0,0,2.0724610355951203e-13
15855,112,1,340.48,2,1,2,2.01.02.0,5,0,0,2.2611449960756163e-06
15856,1,26,17832.77,4,4,4,4.04.04.0,12,3,0,2.6442024171996773e-15
15857,66,1,273.48,2,1,1,2.01.01.0,4,0,0,1.4470942289991515e-10
15858,3,9,2521.52,4,4,4,4.04.04.0,12,0,0,3.557782570142791e-14
15859,68,1,438.46,2,1,2,2.01.02.0,5,0,0,4.331613230148226e-10
15860,4,10,1528.0,4,4,3,4.04.03.0,11,0,0,1.56354145185289e-14
15861,92,4,1236.43,2,3,3,2.03.03.0,8,0,0,2.041182852464479e-07
15862,9,10,2095.41,4,4,4,4.04.04.0,12,0,0,8.754922232054061e-14
15863,253,3,289.86,1,3,1,1.03.01.0,5,1,1,0.9999991783372933
15864,17,1,244.44000000000003,4,1,1,4.01.01.0,6,0,0,4.103019153118073e-14
15865,49,2,1353.79,3,2,3,3.02.03.0,8,0,0,7.448803694382039e-11
15867,5,17,5251.31,4,4,4,4.04.04.0,12,0,0,1.1647466625327373e-14
15868,219,1,94.53,1,1,1,1.01.01.0,3,1,1,0.9984019005593247
15869,262,1,174.02,1,1,1,1.01.01.0,3,1,1,0.9999996342522629
15870,32,3,508.52,3,3,2,3.03.02.0,8,0,0,1.9885784091101725e-12
15871,73,1,33.099999999999994,2,1,1,2.01.01.0,4,0,0,5.51790495402306e-10
15872,14,2,434.75,4,2,2,4.02.02.0,8,0,0,7.408476928304576e-14
15873,135,4,313.92,2,3,2,2.03.02.0,7,0,0,0.00040362958111228575
15874,23,14,6878.88,3,4,4,3.04.04.0,11,0,0,4.515233960255807e-13
15875,282,1,111.72,1,1,1,1.01.01.0,3,1,1,0.9999999925160449
15876,45,2,1449.14,3,2,3,3.02.03.0,8,0,0,3.451652759905764e-11
15878,197,2,330.77,1,2,2,1.02.02.0,5,1,1,0.9655150242921979
15879,40,4,1157.3,3,3,3,3.03.03.0,9,0,0,1.6104270489684232e-11
15880,5,1,343.28000000000003,4,1,2,4.01.02.0,7,0,0,7.979117790966917e-15
15882,4,6,979.62,4,4,3,4.04.03.0,11,0,0,3.615125643096262e-14
15884,68,2,249.7,2,2,1,2.02.01.0,5,0,0,3.395482799147983e-10
15885,19,12,1572.47,3,4,3,3.04.03.0,10,0,0,9.356411575705175e-14
15886,52,3,871.78,3,3,3,3.03.03.0,9,0,0,2.0246513643069693e-10
15887,42,3,1027.15,3,3,3,3.03.03.0,9,0,0,2.9339031618649526e-11
15888,36,2,260.85,3,2,1,3.02.01.0,6,0,0,1.3301950480719336e-12
15889,5,7,1359.41,4,4,3,4.04.03.0,11,0,0,3.653382159712369e-14
15890,30,5,535.65,3,4,2,3.04.02.0,9,0,0,1.7205615867676976e-12
15892,305,1,128.2,1,1,1,1.01.01.0,3,1,1,0.9999999999153288
15893,117,1,305.28000000000003,2,1,1,2.01.01.0,4,0,0,2.993656979690927e-06
15894,5,1,156.74,4,1,1,4.01.01.0,6,0,0,3.926570605015079e-15
15898,3,22,4207.43,4,4,4,4.04.04.0,12,0,0,2.31086884907148e-15
15899,4,1,56.25,4,1,1,4.01.01.0,6,0,0,3.1979586866612648e-15
15900,49,3,549.29,3,3,2,3.03.02.0,8,0,0,5.476167532021265e-11
15901,87,4,339.34,2,3,2,2.03.02.0,7,0,0,3.522259717561435e-08
15902,16,1,145.01,4,1,1,4.01.01.0,6,0,0,3.3420346336257046e-14
15903,14,5,3813.08,4,4,4,4.04.04.0,12,0,0,8.491360741584718e-13
15905,179,1,114.69,1,1,1,1.01.01.0,3,1,0,0.20555887840243106
15906,10,3,987.95,4,3,3,4.03.03.0,10,0,0,1.1433554757649361e-13
15908,126,2,764.57,2,2,3,2.02.03.0,7,0,0,0.00011470239756922646
15910,36,7,1449.62,3,4,3,3.04.03.0,10,0,0,7.756651435466503e-12
15911,259,8,1702.34,1,4,3,1.04.03.0,8,1,1,0.9999999147386737
15912,72,7,810.08,2,4,3,2.04.03.0,9,0,0,4.042037560544862e-09
15913,170,1,6.300000000000001,1,1,1,1.01.01.0,3,1,0,0.04244180181333072
15914,14,2,205.99,4,2,1,4.02.01.0,7,0,0,3.6297528208731224e-14
15915,37,1,429.21,3,1,2,3.01.02.0,6,0,0,2.0574716740219036e-12
15916,2,7,1899.08,4,4,4,4.04.04.0,12,0,0,4.293731942717062e-14
15917,242,4,437.53,1,3,2,1.03.02.0,6,1,1,0.9999956724245594
15918,267,1,248.65,1,1,1,1.01.01.0,3,1,1,0.9999998629631407
15919,4,1,270.72,4,1,1,4.01.01.0,6,0,0,3.270223373951007e-15
15920,60,5,404.14,2,4,2,2.04.02.0,8,0,0,2.937807173524989e-10
15921,32,3,466.08,3,3,2,3.03.02.0,8,0,0,1.979804691136651e-12
15922,9,1,369.5,4,1,2,4.01.02.0,7,0,0,1.743874538844029e-14
15923,8,1,127.08,4,1,1,4.01.01.0,6,0,0,7.021853603711139e-15
15924,367,1,102.82,1,1,1,1.01.01.0,3,1,1,0.9999999999999996
15926,178,1,134.44,1,1,1,1.01.01.0,3,1,0,0.17586288163874667
15927,283,1,123.39,1,1,1,1.01.01.0,3,1,1,0.9999999938480948
15928,292,1,293.53,1,1,1,1.01.01.0,3,1,1,0.9999999989529447
15929,280,1,594.0,1,1,2,1.01.02.0,4,1,1,0.9999999947277656
15931,64,1,239.9,2,1,1,2.01.01.0,4,0,0,9.767656598827522e-11
15934,53,2,2190.66,3,2,4,3.02.04.0,9,0,0,3.530439355386309e-10
15936,15,2,282.79,4,2,1,4.02.01.0,7,0,0,4.445756405812051e-14
15938,92,4,330.23,2,3,2,2.03.02.0,7,0,0,9.319155187545555e-08
15939,10,1,2945.38,4,1,4,4.01.04.0,9,0,0,1.1006932803764712e-13
15941,273,1,405.0,1,1,2,1.01.02.0,4,1,1,0.9999999789766869
15943,285,2,271.29,1,2,1,1.02.01.0,4,1,1,0.9999999974246483
15944,29,3,1839.14,3,3,4,3.03.04.0,10,0,0,5.05793220117004e-12
15945,1,4,646.27,4,3,2,4.03.02.0,9,0,0,7.667814642749319e-15
15946,138,3,2304.18,1,3,4,1.03.04.0,8,0,0,0.0022168687006757274
15948,60,1,553.85,2,1,2,2.01.02.0,5,0,0,9.228329720214376e-11
15950,11,6,5415.2,4,4,4,4.04.04.0,12,0,0,4.471820609817091e-13
15951,17,1,304.95,4,1,1,4.01.01.0,6,0,0,4.128968464292791e-14
15953,5,11,2010.17,4,4,4,4.04.04.0,12,0,0,3.1828370916343704e-14
15954,225,1,190.75,1,1,1,1.01.01.0,3,1,1,0.9995077680343651
15955,8,9,4242.1,4,4,4,4.04.04.0,12,0,0,1.1272012741446446e-13
15956,187,2,617.6,1,2,2,1.02.02.0,5,1,1,0.8044253114367965
15957,56,2,501.21,2,2,2,2.02.02.0,6,0,0,6.709050230222755e-11
15958,39,3,388.64,3,3,2,3.03.02.0,8,0,0,7.678433680274809e-12
15959,318,3,579.49,1,3,2,1.03.02.0,6,1,1,0.9999999999987308
15960,10,4,410.95,4,3,2,4.03.02.0,9,0,0,4.3188183230526155e-14
15961,15,1,451.29,4,1,2,4.01.02.0,7,0,0,5.659486827625692e-14
15962,85,1,295.83,2,1,1,2.01.01.0,4,0,0,5.87197627527477e-09
15964,299,1,272.96000000000004,1,1,1,1.01.01.0,3,1,1,0.9999999997316225
15965,3,10,2167.45,4,4,4,4.04.04.0,12,0,0,2.741265760083099e-14
15966,86,1,426.53,2,1,2,2.01.02.0,5,0,0,1.4414265853209532e-08
15967,15,10,2622.77,4,4,4,4.04.04.0,12,0,0,2.9762933924210233e-13
15968,24,1,418.05,3,1,2,3.01.02.0,6,0,0,1.6334792178180126e-13
15969,61,2,460.95,2,2,2,2.02.02.0,6,0,0,1.7693213893932501e-10
15970,234,1,703.22,1,1,2,1.01.02.0,4,1,1,0.9999594178383845
15971,21,6,1702.98,3,4,3,3.04.03.0,10,0,0,5.36343802115795e-13
15972,92,5,1810.27,2,4,4,2.04.04.0,10,0,0,6.880847220559789e-07
15973,2,3,680.62,4,3,2,4.03.02.0,9,0,0,1.1695702569559963e-14
15976,46,4,1315.7,3,3,3,3.03.03.0,9,0,0,5.2682867421709756e-11
15978,68,2,2180.64,2,2,4,2.02.04.0,8,0,0,3.2868273540906256e-09
15979,238,1,329.22,1,1,2,1.01.02.0,4,1,1,0.9999806405231133
15980,126,4,4194.82,2,3,4,2.03.04.0,9,0,0,0.00041614506908660377
15981,37,13,5954.29,3,4,4,3.04.04.0,11,0,0,7.840776785301511e-12
